AP18_Rnk,PS18_Rnk,KP18_Rank,TeamID,TS18_Team,KP18_Conference,TS18_GP,STA18_W,STA18_L,STA18_Pct,STA18_Strk,STA18_Conf_W,STA18_Conf_L,STA18_Conf_Pct,STA18_Home_W,STA18_Home_L,STA18_Away_W,STA18_Away_L,STA18_Neutral_W,STA18_Neutral_L,STA18_Top25_W,STA18_Top25_L,STA18_Conf_PF,STA18_Conf_PA,STA18_Conf_PPG,STA18_Conf_PAPG,STA18_PF,STA18_PA,STA18_PPG,STA18_PAPG,TS18_FGM,TS18_FGA,TS18_FG%,TS18_3PM,TS18_3PA,TS18_3P%,TS18_FTM,TS18_FTA,TS18_FT%,KP18_Ajusted Efficiency Margin,KP18_Adjusted Offensive Efficiency,KP18_AOE Rk,KP18_Adjusted Defensive Efficiency,KP18_ADE Rk,KP18_Adjusted Tempo,KP18_AT Rk,KP18_Luck,KP18_Luck Rk,KP18_Strength of Schedule,KP18_SOS Rk,KP18_Non-Conference Strength of Schedule,KP18_NCSOS Rk,KP18_Average Opponents Offensive Efficiency,KP18_AOOE Rk,KP18_Average Opponents Defensive Efficiency,KP18_AODE Rk
,,20,167.0,Butler,BE,33,21,14,0.6,L1,9,9,0.5,14,3,3,7,4,4,1,8,1458,1384,81.0,76.8888888888889,2763,2540,78.94285714285714,72.57142857142857,964,2041,0.472,270,759,0.35600000000000004,413,536,0.7709999999999999,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,0.11,154,112.0,1,100.8,34
,,53,33.0,Marquette,BE,32,21,14,0.6,L1,9,9,0.5,13,7,5,5,3,2,1,7,1460,1466,81.1111111111111,81.44444444444444,2846,2748,81.31428571428572,78.51428571428572,906,1913,0.474,354,853,0.415,432,543,0.7959999999999999,13.68,119.2,12,105.6,182,69.5,100,0.02,123,9.99,24,-0.66,174,110.9,18,100.9,40
,23.0,26,117.0,Seton Hall,BE,32,22,12,0.647,L1,10,8,0.556,14,3,5,6,3,3,3,5,1407,1398,78.16666666666667,77.66666666666667,2701,2512,79.44117647058823,73.88235294117645,914,1951,0.468,233,640,0.364,467,674,0.693,18.04,116.9,17,98.8,62,69.5,103,-0.028,260,10.12,21,-0.0,157,110.5,27,100.4,24
,,63,125.0,Providence,BE,34,21,14,0.6,L2,10,8,0.556,13,4,4,7,4,3,3,5,1310,1342,72.77777777777777,74.55555555555556,2575,2544,73.57142857142857,72.68571428571428,872,1975,0.442,217,651,0.333,545,775,0.703,12.17,108.9,100,96.7,36,67.1,227,0.07400000000000001,28,10.58,17,-1.38,193,111.6,4,101.1,45
,,74,59.0,St. John's,BE,33,16,17,0.485,L1,4,14,0.222,10,8,2,7,4,2,2,6,1292,1401,71.77777777777777,77.83333333333333,2412,2397,73.0909090909091,72.63636363636364,867,1999,0.434,232,706,0.329,446,602,0.741,10.31,106.5,141,96.2,29,69.4,110,-0.016,221,11.11,9,3.05,80,111.5,6,100.4,26
,,94,35.0,Georgetown,BE,30,15,15,0.5,L5,5,13,0.278,11,8,4,7,0,0,0,5,1374,1494,76.33333333333333,83.0,2350,2294,78.33333333333333,76.46666666666667,800,1763,0.454,226,618,0.366,524,676,0.775,7.44,109.7,84,102.3,119,70.5,65,-0.046,285,6.28,66,-17.81,351,108.4,67,102.1,69
,,99,126.0,DePaul,BE,31,11,20,0.355,L3,4,14,0.222,6,10,4,7,1,3,0,6,1272,1403,70.66666666666667,77.94444444444444,2230,2289,71.93548387096773,73.83870967741936,819,1914,0.428,194,626,0.31,398,562,0.708,7.03,104.5,183,97.5,49,69.8,89,-0.103,348,9.79,28,-4.14,291,111.2,12,101.5,56
,,164,17.0,Portland State,BSky,33,20,14,0.588,L2,9,9,0.5,8,5,10,6,2,3,0,1,1473,1476,81.83333333333333,82.0,2897,2698,85.20588235294117,79.3529411764706,1011,2273,0.445,295,864,0.341,516,735,0.7020000000000001,0.56,107.9,115,107.3,217,74.6,7,0.022,115,-0.82,157,3.3,76,104.9,149,105.7,175
,,104,293.0,Northern Colorado,BSky,34,26,12,0.684,W4,11,7,0.611,14,3,7,8,5,1,0,0,1469,1372,81.6111111111111,76.22222222222223,3082,2772,81.10526315789474,72.94736842105263,983,2104,0.467,294,826,0.35600000000000004,480,691,0.695,6.55,107.3,129,100.8,94,72.2,24,-0.023,239,-1.73,181,1.38,119,104.4,178,106.1,197
,,72,304.0,Montana,BSky,33,26,8,0.765,L1,16,2,0.889,14,0,8,6,4,2,0,1,1447,1207,80.3888888888889,67.05555555555556,2625,2329,77.20588235294117,68.5,926,1965,0.471,183,534,0.343,543,769,0.706,10.4,108.8,101,98.4,56,68.0,185,-0.0,175,-1.96,186,2.09,98,104.0,192,106.0,192
,,136,138.0,Eastern Washington,BSky,34,20,15,0.5710000000000001,L2,13,5,0.722,11,1,6,12,3,2,0,0,1356,1245,75.33333333333333,69.16666666666667,2619,2520,74.82857142857142,72.0,911,1947,0.468,305,801,0.381,427,558,0.765,2.67,107.3,130,104.6,164,66.5,258,-0.004,183,0.11,136,6.2,27,105.4,133,105.2,152
,,270,265.0,Montana State,BSky,32,13,19,0.406,L7,6,12,0.333,8,6,3,12,2,1,0,0,1369,1469,76.05555555555556,81.6111111111111,2434,2524,76.0625,78.875,817,1929,0.424,257,731,0.35200000000000004,543,746,0.728,-9.27,102.1,228,111.3,302,69.7,94,0.026,110,-2.85,222,-1.88,212,104.5,172,107.4,272
,,159,218.0,Weber State,BSky,31,20,11,0.645,L1,13,5,0.722,12,3,7,4,1,4,0,0,1439,1315,79.94444444444444,73.05555555555556,2434,2195,78.51612903225806,70.80645161290323,846,1722,0.491,280,672,0.417,462,603,0.7659999999999999,0.88,106.7,138,105.8,186,67.5,209,0.037000000000000005,87,-2.94,225,-0.23,164,103.9,197,106.8,248
,,239,21.0,North Dakota,BSky,32,12,20,0.375,L1,6,12,0.333,7,6,2,13,3,1,0,1,1349,1460,74.94444444444444,81.1111111111111,2427,2612,75.84375,81.625,863,1879,0.459,233,685,0.34,468,663,0.706,-6.41,103.1,207,109.5,265,71.4,39,0.015,135,1.09,118,6.47,24,106.0,108,104.9,133
,,252,278.0,Southern Utah,BSky,32,13,19,0.406,L1,5,13,0.278,9,5,2,13,2,1,0,1,1297,1429,72.05555555555556,79.3888888888889,2416,2583,75.5,80.71875,824,1887,0.4370000000000001,253,706,0.358,515,698,0.738,-7.74,102.2,221,110.0,273,71.7,32,0.062,47,-0.45,148,4.9,39,105.8,111,106.3,211
,,126,325.0,Idaho,BSky,31,22,9,0.71,L1,14,4,0.778,11,2,9,4,2,3,0,0,1379,1278,76.6111111111111,71.0,2330,2134,75.16129032258064,68.83870967741936,819,1749,0.468,277,679,0.408,415,565,0.735,3.54,109.2,95,105.6,184,65.6,303,0.039,80,-3.98,253,-3.07,252,103.1,239,107.1,263
,,226,334.0,Idaho State,BSky,30,14,16,0.467,L2,9,9,0.5,9,5,5,10,0,1,0,0,1352,1364,75.1111111111111,75.77777777777777,2211,2232,73.7,74.4,778,1639,0.475,252,637,0.396,403,594,0.6779999999999999,-5.7,103.2,204,108.9,257,68.1,181,-0.005,186,-3.69,248,-2.39,228,103.8,200,107.5,277
,,285,341.0,Sacramento State,BSky,32,7,25,0.219,L1,4,14,0.222,6,7,1,13,0,5,0,0,1250,1354,69.44444444444444,75.22222222222223,2157,2358,67.40625,73.6875,800,1802,0.444,202,570,0.354,355,519,0.684,-10.77,99.8,260,110.6,286,65.6,304,-0.067,321,0.05,139,3.32,75,105.5,122,105.5,163
,,327,326.0,Northern Arizona,BSky,32,5,27,0.156,L4,2,16,0.111,2,10,3,14,0,3,0,1,1184,1395,65.77777777777777,77.5,2100,2512,65.625,78.5,698,1750,0.399,178,584,0.305,526,750,0.701,-16.02,93.5,340,109.5,266,68.6,158,-0.03,264,0.26,133,3.45,73,105.3,140,105.0,141
,,160,10.0,Winthrop,BSth,31,19,12,0.613,L1,12,6,0.667,11,3,7,8,1,1,0,0,1392,1249,77.33333333333333,69.3888888888889,2464,2219,79.48387096774194,71.58064516129029,859,1803,0.476,296,792,0.374,450,623,0.722,0.85,106.1,148,105.2,176,71.6,34,-0.037000000000000005,274,-5.51,291,2.13,97,101.6,304,107.1,261
,,187,144.0,UNC Asheville,BSth,33,21,13,0.618,L2,13,5,0.722,14,2,7,10,0,1,0,0,1356,1316,75.33333333333333,73.1111111111111,2557,2499,75.20588235294117,73.5,877,1846,0.475,263,672,0.391,442,597,0.74,-1.91,105.7,158,107.6,225,69.4,108,0.095,16,-3.36,239,5.59,33,103.3,232,106.7,237
,,184,198.0,Liberty,BSth,34,22,15,0.595,L1,9,9,0.5,13,8,7,6,2,1,0,0,1222,1185,67.8888888888889,65.83333333333333,2621,2353,70.83783783783784,63.59459459459461,826,1779,0.464,275,736,0.374,494,624,0.792,-1.22,103.9,188,105.2,175,63.1,343,-0.052000000000000005,300,-6.7,310,-5.44,314,101.7,297,108.4,322
,,218,151.0,Campbell,BSth,31,18,16,0.529,L1,10,8,0.556,14,4,4,11,0,1,0,0,1287,1250,71.5,69.44444444444444,2581,2412,75.91176470588233,70.94117647058823,813,1708,0.476,283,735,0.385,442,594,0.7440000000000001,-5.01,105.8,155,110.8,294,68.0,184,-0.057,307,-7.3,323,-8.04,338,100.6,329,107.9,303
,,170,237.0,Radford,BSth,34,23,13,0.639,L1,12,6,0.667,11,2,7,10,5,1,0,1,1245,1156,69.16666666666667,64.22222222222223,2422,2336,67.27777777777777,64.8888888888889,802,1882,0.426,263,752,0.35,423,585,0.723,0.07,102.9,212,102.9,127,63.0,344,0.063,45,-4.03,255,3.49,71,102.8,259,106.9,249
,,261,289.0,Gardner-Webb,BSth,32,14,18,0.438,L1,9,9,0.5,11,2,3,13,0,3,0,2,1200,1227,66.66666666666667,68.16666666666667,2258,2307,70.5625,72.09375,822,1850,0.444,236,676,0.349,378,526,0.7190000000000001,-8.52,97.6,304,106.1,192,67.7,199,0.021,120,-2.87,224,6.54,23,103.1,243,106.0,191
,,246,234.0,Charleston Southern,BSth,31,15,16,0.484,L1,9,9,0.5,9,6,6,10,0,0,0,1,1248,1231,69.33333333333333,68.3888888888889,2232,2133,72.0,68.80645161290322,802,1793,0.447,208,631,0.33,420,581,0.723,-7.43,99.4,265,106.8,206,66.5,262,-0.019,232,-6.06,299,-1.08,186,102.3,282,108.4,320
,,241,253.0,High Point,BSth,30,14,16,0.467,L2,9,9,0.5,11,4,3,11,0,1,0,0,1225,1198,68.05555555555556,66.55555555555556,2126,1993,70.86666666666666,66.43333333333334,775,1691,0.458,163,456,0.35700000000000004,413,588,0.7020000000000001,-6.51,100.1,257,106.6,199,65.9,287,-0.08199999999999999,338,-6.42,305,-1.82,208,101.6,302,108.0,309
,,334,224.0,Presbyterian,BSth,32,11,21,0.344,L4,4,14,0.222,8,7,2,13,1,1,0,0,1103,1257,61.27777777777778,69.83333333333333,2124,2273,66.375,71.03125,749,1760,0.426,276,772,0.358,350,510,0.6859999999999999,-17.66,97.8,303,115.5,336,63.4,342,0.062,51,-5.21,286,-3.37,266,101.7,300,106.9,251
,,340,199.0,Longwood,BSth,33,7,26,0.212,L1,3,15,0.16699999999999998,5,11,2,13,0,2,0,1,1130,1339,62.77777777777778,74.3888888888889,2088,2445,63.27272727272727,74.0909090909091,728,1763,0.413,226,690,0.328,406,591,0.687,-20.41,89.6,347,110.0,279,69.1,121,-0.039,276,-3.96,252,-0.88,182,102.8,261,106.7,243
11.0,20.0,5,203.0,Purdue,B10,34,30,7,0.8109999999999999,L1,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.6111111111111,66.27777777777777,2974,2431,80.37837837837837,65.70270270270271,958,1928,0.4970000000000001,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14
5.0,2.0,6,78.0,Michigan State,B10,33,30,5,0.857,L1,16,2,0.889,16,1,8,1,6,3,3,2,1377,1191,76.5,66.16666666666667,2807,2271,80.2,64.88571428571429,943,1872,0.504,277,671,0.413,509,678,0.7509999999999999,25.41,119.2,13,93.8,10,67.0,234,0.038,83,6.64,62,-5.03,303,108.6,63,101.9,65
,,88,50.0,Iowa,B10,33,14,19,0.424,L1,4,14,0.222,9,6,1,10,4,3,0,5,1369,1495,76.05555555555556,83.05555555555556,2630,2597,79.6969696969697,78.6969696969697,946,1975,0.479,252,672,0.375,486,699,0.695,8.14,116.6,19,108.4,242,70.3,71,-0.09,341,8.23,49,-4.11,290,109.2,48,101.0,41
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.471,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47
,,19,77.0,Penn State,B10,34,26,13,0.667,W5,9,9,0.5,15,4,6,7,5,2,3,5,1297,1246,72.05555555555556,69.22222222222223,2915,2601,74.74358974358974,66.69230769230771,925,2009,0.46,252,657,0.384,435,625,0.696,19.18,114.3,42,95.1,19,67.3,217,-0.05,296,7.6,56,-6.36,322,109.7,43,102.1,68
17.0,,16,163.0,Ohio State,B10,32,25,9,0.735,L1,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666666666667,64.8888888888889,2591,2297,76.20588235294117,67.55882352941177,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116.0,23,94.9,15,67.0,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46
,,102,107.0,Illinois,B10,32,14,18,0.438,L1,4,14,0.222,12,6,1,9,1,3,0,4,1293,1388,71.83333333333333,77.1111111111111,2426,2362,75.8125,73.8125,856,1949,0.439,236,705,0.335,478,653,0.732,6.67,109.6,86,103.0,129,69.9,81,-0.093,343,7.32,58,-3.19,260,108.1,71,100.8,35
,15.0,117,181.0,Minnesota,B10,32,15,17,0.469,L2,4,14,0.222,11,6,2,9,2,2,1,6,1251,1423,69.5,79.05555555555556,2405,2402,75.15625,75.0625,850,1971,0.431,218,630,0.34600000000000003,487,692,0.7040000000000001,5.08,108.7,104,103.7,152,69.8,85,-0.02,233,6.85,61,-5.09,305,108.8,60,101.9,66
,,39,194.0,Maryland,B10,32,19,13,0.594,L2,8,10,0.444,15,3,2,8,2,2,0,5,1280,1313,71.1111111111111,72.94444444444444,2338,2140,73.0625,66.875,811,1696,0.478,229,617,0.371,487,645,0.755,15.03,114.1,45,99.1,67,66.3,266,-0.046,286,8.18,50,-4.21,293,108.8,59,100.6,30
,,55,176.0,Nebraska,B10,32,22,11,0.667,L2,13,5,0.722,16,1,4,8,2,2,2,5,1267,1197,70.3888888888889,66.5,2386,2265,72.3030303030303,68.63636363636364,797,1841,0.433,226,648,0.349,507,707,0.7170000000000001,13.54,110.6,75,97.1,44,67.4,214,0.055,59,7.14,59,-3.1,255,108.4,66,101.3,50
,,71,132.0,Indiana,B10,31,16,15,0.516,L3,9,9,0.5,12,6,3,8,1,1,1,7,1232,1220,68.44444444444444,67.77777777777777,2229,2178,71.90322580645163,70.25806451612904,806,1767,0.456,194,602,0.322,423,644,0.657,10.44,109.4,92,99.0,65,66.6,251,-0.025,252,7.83,54,-2.76,243,109.7,44,101.8,62
,,130,197.0,Rutgers,B10,34,15,19,0.441,L1,3,15,0.16699999999999998,13,9,0,9,2,1,1,8,1042,1257,57.88888888888889,69.83333333333333,2216,2204,65.17647058823529,64.82352941176471,830,2042,0.406,145,500,0.29,409,635,0.644,3.07,99.2,270,96.2,28,66.0,281,-0.043,283,5.58,70,-14.27,348,108.2,70,102.6,74
,,70,222.0,Wisconsin,B10,33,15,18,0.455,L1,7,11,0.389,11,7,3,8,1,3,1,9,1156,1225,64.22222222222223,68.05555555555556,2206,2177,66.84848484848484,65.96969696969697,793,1770,0.448,216,644,0.335,404,578,0.6990000000000001,10.68,109.7,83,99.1,66,62.7,347,-0.068,325,9.89,26,0.06,155,110.9,16,101.0,44
,19.0,85,317.0,Northwestern,B10,32,15,17,0.469,L7,6,12,0.333,11,6,3,9,1,2,1,4,1141,1202,63.38888888888889,66.77777777777777,2203,2127,68.84375,66.46875,773,1813,0.426,255,720,0.354,402,538,0.747,8.57,109.2,96,100.6,90,63.9,340,-0.068,326,8.85,43,-1.9,213,109.0,55,100.2,17
,,191,124.0,Long Beach State,BW,33,15,18,0.455,L1,9,7,0.563,8,5,6,10,1,3,0,2,1226,1196,76.625,74.75,2485,2586,75.3030303030303,78.36363636363636,866,1917,0.452,196,559,0.35100000000000003,557,765,0.728,-2.62,106.1,147,108.7,254,71.8,30,0.027000000000000003,107,1.11,116,8.21,11,104.7,166,103.5,92
,,147,85.0,UC Irvine,BW,35,18,17,0.514,L1,11,5,0.688,7,5,7,10,4,2,0,1,1123,991,70.1875,61.9375,2440,2350,69.71428571428571,67.14285714285714,900,2061,0.4370000000000001,220,657,0.335,420,593,0.708,2.11,100.1,256,98.0,53,67.0,239,-0.025,250,1.08,119,8.99,9,105.6,117,104.5,121
,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.464,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176
,,129,114.0,UC Davis,BW,32,22,11,0.667,L2,12,4,0.75,10,2,9,7,3,2,0,0,1210,1129,75.625,70.5625,2386,2241,72.3030303030303,67.9090909090909,811,1734,0.468,208,555,0.375,497,695,0.715,3.25,104.1,186,100.9,96,66.5,263,0.041,75,-1.05,164,4.12,56,103.7,205,104.8,127
,,162,255.0,CSU Fullerton,BW,31,20,12,0.625,L1,10,6,0.625,10,4,7,7,3,1,0,3,1189,1138,74.3125,71.125,2318,2245,72.4375,70.15625,786,1671,0.47,163,482,0.338,535,729,0.7340000000000001,0.62,103.7,192,103.1,133,69.6,98,0.097,14,-1.2,167,2.76,83,103.8,204,105.0,139
,,200,272.0,Hawai'i,BW,30,17,13,0.5670000000000001,L1,8,8,0.5,13,7,4,5,0,1,0,1,1094,1089,68.375,68.0625,2104,2071,70.13333333333334,69.03333333333333,721,1630,0.442,202,613,0.33,460,670,0.687,-3.38,99.1,273,102.5,121,67.9,192,0.034,93,-4.0,254,-3.64,280,102.9,256,106.9,250
,,325,330.0,Cal Poly,BW,31,9,22,0.29,L3,4,12,0.25,7,6,1,13,1,3,0,0,1094,1247,68.375,77.9375,2082,2302,67.16129032258064,74.25806451612904,721,1817,0.397,267,746,0.358,373,478,0.78,-14.98,98.2,294,113.2,320,66.2,270,0.051,63,-1.41,175,0.51,146,103.8,201,105.2,148
,,268,154.0,UC Riverside,BW,31,9,22,0.29,L2,4,12,0.25,6,8,3,13,0,1,0,0,1006,1102,62.875,68.875,2024,2163,65.29032258064517,69.7741935483871,716,1779,0.402,185,597,0.31,407,580,0.7020000000000001,-9.17,94.5,333,103.7,153,68.3,177,-0.067,323,-1.31,170,1.76,109,103.8,202,105.1,143
,,330,29.0,CSU Northridge,BW,30,6,24,0.2,L5,3,13,0.188,4,9,2,13,0,2,0,0,1037,1177,64.8125,73.5625,1983,2206,66.1,73.53333333333333,731,1689,0.433,186,514,0.362,335,473,0.708,-16.46,96.7,313,113.2,319,65.8,290,-0.047,289,-3.23,238,-3.5,275,102.8,262,106.0,194
,,169,40.0,William & Mary,CAA,31,19,12,0.613,L1,11,7,0.611,11,3,7,8,1,1,0,1,1526,1489,84.77777777777777,82.72222222222223,2636,2531,85.03225806451613,81.64516129032258,910,1782,0.511,337,777,0.434,479,591,0.81,0.09,115.3,27,115.2,335,70.0,78,0.098,11,-0.75,155,3.56,69,105.5,125,106.3,207
,,245,87.0,UNC Wilmington,CAA,32,11,21,0.344,L1,7,11,0.389,8,5,2,11,1,5,0,0,1422,1456,79.0,80.8888888888889,2542,2668,79.4375,83.375,920,2109,0.436,244,705,0.34600000000000003,458,664,0.69,-7.43,104.3,185,111.7,303,72.0,27,-0.023,238,-0.32,145,2.87,82,106.6,94,106.9,252
,,115,136.0,Charleston,CAA,33,26,8,0.765,L1,14,4,0.778,14,0,8,6,4,2,0,2,1412,1305,78.44444444444444,72.5,2536,2331,74.58823529411767,68.55882352941177,852,1853,0.46,254,698,0.364,520,685,0.759,5.16,108.7,105,103.6,149,64.9,323,0.035,91,-4.06,257,-7.64,337,104.8,153,108.9,332
,,96,88.0,Northeastern,CAA,33,23,10,0.6970000000000001,L1,14,4,0.778,12,2,9,5,2,3,0,0,1387,1264,77.05555555555556,70.22222222222223,2472,2270,74.9090909090909,68.78787878787878,859,1776,0.484,302,804,0.376,452,617,0.733,7.34,107.8,117,100.5,86,67.0,237,0.03,99,-1.27,169,4.09,59,106.1,105,107.4,273
,,157,19.0,Hofstra,CAA,31,19,12,0.613,L1,12,6,0.667,9,4,9,4,1,4,0,1,1443,1375,80.16666666666667,76.3888888888889,2464,2397,79.48387096774194,77.3225806451613,868,1868,0.465,260,693,0.375,468,686,0.682,0.99,111.1,71,110.1,282,68.9,136,0.062,50,-1.8,182,1.99,103,105.4,127,107.2,267
,,251,100.0,Drexel,CAA,33,13,20,0.394,L1,6,12,0.333,9,5,2,12,2,3,0,0,1394,1503,77.44444444444444,83.5,2454,2591,74.36363636363636,78.51515151515152,880,1994,0.441,227,699,0.325,467,646,0.723,-7.73,103.0,211,110.7,292,69.0,123,0.064,42,-2.16,197,-2.43,229,105.4,132,107.5,279
,,153,145.0,Towson,CAA,32,18,14,0.563,L4,8,10,0.444,9,4,4,9,5,1,0,0,1399,1360,77.72222222222223,75.55555555555556,2446,2279,76.4375,71.21875,889,1905,0.467,210,582,0.361,458,667,0.687,1.29,106.0,151,104.7,167,67.9,188,-0.07,329,-2.8,218,-2.22,222,104.8,154,107.6,284
,,248,127.0,Elon,CAA,32,14,18,0.438,L7,6,12,0.333,8,5,4,12,2,1,0,1,1314,1408,73.0,78.22222222222223,2346,2437,73.3125,76.15625,842,1916,0.439,337,966,0.349,325,457,0.711,-7.62,103.6,193,111.3,301,67.3,216,0.061,52,-0.95,161,2.4,88,105.3,135,106.3,209
,,229,146.0,James Madison,CAA,32,10,22,0.313,L1,6,12,0.333,7,7,3,11,0,4,0,0,1302,1352,72.33333333333333,75.1111111111111,2341,2414,73.15625,75.4375,812,1933,0.42,231,695,0.332,486,667,0.7290000000000001,-5.97,101.4,241,107.4,221,67.9,191,-0.025,251,-2.06,190,-0.83,179,105.6,119,107.6,286
,,247,42.0,Delaware,CAA,33,14,19,0.424,L1,6,12,0.333,7,8,4,10,3,1,0,1,1238,1325,68.77777777777777,73.6111111111111,2338,2428,70.84848484848484,73.57575757575758,859,1880,0.457,192,584,0.329,428,657,0.6509999999999999,-7.57,102.0,232,109.6,267,65.9,285,0.015,139,-2.54,209,-3.38,267,105.0,146,107.6,280
,,105,73.0,Marshall,CUSA,34,25,11,0.6940000000000001,L1,12,6,0.667,15,2,6,8,4,1,2,2,1458,1383,81.0,76.83333333333333,3017,2849,83.80555555555556,79.1388888888889,992,2116,0.469,341,963,0.354,540,704,0.767,6.53,109.4,93,102.9,126,74.7,6,0.06,54,0.07,137,-7.0,333,105.6,118,105.5,164
,,47,98.0,Western Kentucky,CUSA,34,27,11,0.711,L1,14,4,0.778,14,3,9,5,4,3,1,2,1433,1298,79.6111111111111,72.1111111111111,2979,2674,78.39473684210526,70.36842105263158,959,1944,0.493,185,521,0.355,562,792,0.71,14.45,114.5,40,100.1,82,68.8,143,-0.003,182,3.72,82,3.81,65,106.9,90,103.2,84
,,174,30.0,UTSA,CUSA,33,20,15,0.5710000000000001,L1,11,7,0.611,12,4,6,8,2,3,0,0,1310,1313,72.77777777777777,72.94444444444444,2740,2628,78.28571428571429,75.08571428571429,920,2110,0.436,335,926,0.362,420,613,0.685,-0.09,104.7,178,104.7,169,71.8,29,0.038,82,-1.04,163,1.32,122,103.9,196,104.9,135
,,109,250.0,UAB,CUSA,33,20,13,0.606,L1,10,8,0.556,14,3,5,6,1,4,0,1,1322,1254,73.44444444444444,69.66666666666667,2536,2303,76.84848484848484,69.78787878787878,945,1937,0.488,223,646,0.345,423,564,0.75,6.32,109.6,87,103.3,138,67.7,201,-0.047,291,-0.93,160,-6.96,332,104.5,173,105.4,160
,,149,115.0,Louisiana Tech,CUSA,33,17,16,0.515,L1,7,11,0.389,11,5,1,10,5,1,0,1,1279,1291,71.05555555555556,71.72222222222223,2468,2331,74.78787878787878,70.63636363636364,838,1877,0.446,287,765,0.375,505,697,0.725,2.01,106.9,137,104.9,173,67.3,218,-0.067,324,-0.37,146,-3.36,265,104.1,187,104.5,120
,,206,206.0,Southern Miss,CUSA,34,16,18,0.471,L1,7,11,0.389,11,3,2,11,3,4,0,1,1256,1346,69.77777777777777,74.77777777777777,2401,2449,70.61764705882355,72.02941176470588,872,1958,0.445,254,749,0.339,403,573,0.703,-4.04,105.8,154,109.9,271,65.4,311,0.037000000000000005,84,2.4,101,4.36,50,105.3,139,102.9,79
,,64,275.0,Old Dominion,CUSA,32,25,7,0.7809999999999999,L1,15,3,0.833,12,2,10,3,3,2,0,0,1363,1163,75.72222222222223,64.6111111111111,2347,2010,73.34375,62.8125,844,1888,0.447,228,639,0.35700000000000004,431,623,0.6920000000000001,12.14,108.8,103,96.6,34,64.5,331,0.041,76,-1.27,168,-3.43,270,104.4,179,105.6,172
,,146,62.0,North Texas,CUSA,32,20,18,0.526,W2,8,10,0.444,14,6,6,11,0,1,0,0,1267,1273,70.3888888888889,70.72222222222223,2828,2703,74.42105263157895,71.13157894736842,840,1881,0.447,250,712,0.35100000000000003,403,624,0.6459999999999999,2.2,105.6,162,103.4,142,67.8,196,-0.048,295,-0.69,153,-0.5,170,103.5,222,104.1,108
,,45,112.0,Middle Tennessee,CUSA,31,25,8,0.758,L1,16,2,0.889,12,2,12,2,1,4,0,1,1325,1131,73.6111111111111,62.83333333333334,2479,2188,75.12121212121212,66.3030303030303,838,1803,0.465,226,612,0.369,418,563,0.742,14.68,111.3,67,96.6,35,66.5,259,0.008,154,3.58,83,7.65,15,107.5,76,103.9,101
,,222,14.0,Florida International,CUSA,32,14,18,0.438,L2,8,10,0.444,10,7,3,9,1,2,0,0,1238,1284,68.77777777777777,71.33333333333333,2262,2278,70.6875,71.1875,815,1912,0.426,203,631,0.322,429,704,0.609,-5.33,98.4,292,103.7,154,69.0,128,-0.039,278,-3.16,234,-6.95,331,103.0,250,106.1,199
,,233,108.0,Florida Atlantic,CUSA,31,12,19,0.387,L3,6,12,0.333,7,7,4,9,1,3,0,1,1185,1244,65.83333333333333,69.1111111111111,2155,2172,69.51612903225806,70.06451612903226,790,1929,0.41,179,551,0.325,396,536,0.7390000000000001,-6.1,95.9,321,102.0,112,69.2,119,-0.025,248,-0.28,144,-0.38,168,104.8,157,105.1,142
,,289,55.0,Rice,CUSA,31,7,24,0.226,L1,4,14,0.222,5,10,2,12,0,2,0,1,1244,1371,69.1111111111111,76.16666666666667,2114,2347,68.19354838709678,75.70967741935483,711,1751,0.406,260,818,0.318,432,646,0.669,-11.09,99.0,276,110.1,280,67.5,212,-0.041,281,0.21,134,1.04,133,104.2,183,104.0,104
,,240,172.0,UTEP,CUSA,31,11,20,0.355,L1,6,12,0.333,9,8,2,8,0,4,0,0,1221,1314,67.83333333333333,73.0,2094,2197,67.54838709677419,70.87096774193549,754,1736,0.434,224,667,0.336,362,542,0.6679999999999999,-6.49,98.0,301,104.5,163,67.6,206,-0.039,277,-1.14,165,-2.56,239,104.3,181,105.4,158
